Repo ID,Repo URL,Repo Name,Repo Rating,Repo Rank
95750391,https://github.com/didi/VirtualAPK,didi/VirtualAPK,8355,1761
110058856,https://github.com/LeCoupa/awesome-cheatsheets,LeCoupa/awesome-cheatsheets,18070,558
114393221,https://github.com/symfony/thanks,symfony/thanks,7342,2061
159005377,https://github.com/aws/containers-roadmap,aws/containers-roadmap,3594,4962
106573938,https://github.com/givanz/VvvebJs,givanz/VvvebJs,4000,4362
3681392,https://github.com/mossmann/hackrf,mossmann/hackrf,3838,4560
506402,https://github.com/petruisfan/node-supervisor,petruisfan/node-supervisor,3712,4762
54378638,https://github.com/github/gh-ost,github/gh-ost,8763,1660
12984746,https://github.com/gabrielemariotti/cardslib,gabrielemariotti/cardslib,4742,3558
3374332,https://github.com/thomaspark/bootswatch,thomaspark/bootswatch,12798,960
48626335,https://github.com/vuejs/vue-cli,vuejs/vue-cli,27687,255
7229063,https://github.com/dnschneid/crouton,dnschneid/crouton,7699,1959
524305,https://github.com/mattn/emmet-vim,mattn/emmet-vim,5482,2959
36639460,https://github.com/programthink/books,programthink/books,9627,1460
67938435,https://github.com/erroneousboat/slack-term,erroneousboat/slack-term,5800,2762
143080897,https://github.com/facebookresearch/pytext,facebookresearch/pytext,6159,2558
8663885,https://github.com/AlexNisnevich/untrusted,AlexNisnevich/untrusted,4094,4256
21814169,https://github.com/softwaredownload/openwrt-fanqiang,softwaredownload/openwrt-fanqiang,3915,4463
48427914,https://github.com/lingochamp/FileDownloader,lingochamp/FileDownloader,10121,1360
91054480,https://github.com/rs/zerolog,rs/zerolog,4530,3758
11081405,https://github.com/auth0/node-jsonwebtoken,auth0/node-jsonwebtoken,13815,855
30120110,https://github.com/mikepenz/MaterialDrawer,mikepenz/MaterialDrawer,11339,1158
30987756,https://github.com/LeaVerou/awesomplete,LeaVerou/awesomplete,6792,2263
1922703,https://github.com/tiff/wysihtml5,tiff/wysihtml5,6579,2361
91851756,https://github.com/docker/docker-ce,docker/docker-ce,5209,3160
24812854,https://github.com/alsotang/node-lessons,alsotang/node-lessons,16190,658
12732573,https://github.com/junegunn/vim-plug,junegunn/vim-plug,22954,359
160626997,https://github.com/uber/kraken,uber/kraken,4435,3858
812610,https://github.com/guard/guard,guard/guard,5972,2658
39571075,https://github.com/wasabeef/Blurry,wasabeef/Blurry,4845,3457
137805,https://github.com/redis/redis-rb,redis/redis-rb,3650,4863
2624521,https://github.com/gephi/gephi,gephi/gephi,4265,4057
14105478,https://github.com/imagemin/imagemin,imagemin/imagemin,4646,3658
36205488,https://github.com/motianhuo/wechat,motianhuo/wechat,5103,3242
63477660,https://github.com/TheAlgorithms/Java,TheAlgorithms/Java,36516,158
17941520,https://github.com/neuecc/UniRx,neuecc/UniRx,4973,3359
7317163,https://github.com/HeshamMegid/HMSegmentedControl,HeshamMegid/HMSegmentedControl,3778,4662
27929056,https://github.com/nodejs/docker-node,nodejs/docker-node,6349,2454
3678731,https://github.com/webpack/webpack,webpack/webpack,57970,57
41793121,https://github.com/rossant/awesome-math,rossant/awesome-math,4340,3961
18347476,https://github.com/google/iosched,google/iosched,20352,463
3567641,https://github.com/dropbox/zxcvbn,dropbox/zxcvbn,11967,1064
67213524,https://github.com/rakyll/hey,rakyll/hey,10776,1258
98132613,https://github.com/brannondorsey/wifi-cracking,brannondorsey/wifi-cracking,9171,1556
58957623,https://github.com/JetBrains/kotlin-native,JetBrains/kotlin-native,7061,2161
56679521,https://github.com/weibocom/motan,weibocom/motan,5655,2844
904419,https://github.com/davatron5000/Lettering.js,davatron5000/Lettering.js,5351,3060
14376285,https://github.com/matryer/xbar,matryer/xbar,14862,759
42125787,https://github.com/PowerShell/Win32-OpenSSH,PowerShell/Win32-OpenSSH,5482,2959
23506840,https://github.com/litten/hexo-theme-yilia,litten/hexo-theme-yilia,7992,1861
10657447,https://github.com/jpetazzo/pipework,jpetazzo/pipework,3837,4561
72103891,https://github.com/ruanyf/jstraining,ruanyf/jstraining,18047,559
37216840,https://github.com/phpDocumentor/TypeResolver,phpDocumentor/TypeResolver,8353,1762
16466596,https://github.com/michaelvillar/dynamics.js,michaelvillar/dynamics.js,7341,2062
36450840,https://github.com/bingoogolapple/BGARefreshLayout-Android,bingoogolapple/BGARefreshLayout-Android,4176,4160
1857825,https://github.com/s3tools/s3cmd,s3tools/s3cmd,3594,4962
8347864,https://github.com/vinc3m1/RoundedImageView,vinc3m1/RoundedImageView,6155,2561
10941409,https://github.com/mesosphere/marathon,mesosphere/marathon,3999,4363
110442379,https://github.com/mbadry1/DeepLearning.ai-Summary,mbadry1/DeepLearning.ai-Summary,4265,4057
120360765,https://github.com/chromium/chromium,chromium/chromium,8761,1661
93866726,https://github.com/symfony/polyfill-php72,symfony/polyfill-php72,4530,3758
26843500,https://github.com/kittykatattack/learningPixi,kittykatattack/learningPixi,3712,4762
126314606,https://github.com/mozilla-mobile/fenix,mozilla-mobile/fenix,4740,3559
66088979,https://github.com/changkun/modern-cpp-tutorial,changkun/modern-cpp-tutorial,12789,961
718309,https://github.com/kiwi-bdd/Kiwi,kiwi-bdd/Kiwi,4091,4258
53238813,https://github.com/Homebrew/brew,Homebrew/brew,27594,256
264870386,https://github.com/openai/gpt-3,openai/gpt-3,10115,1361
4012544,https://github.com/yeoman/yeoman,yeoman/yeoman,9620,1461
1398640,https://github.com/symfony/event-dispatcher,symfony/event-dispatcher,7698,1960
80945428,https://github.com/nestjs/nest,nestjs/nest,36327,159
7039626,https://github.com/olivere/elastic,olivere/elastic,5798,2763
39013909,https://github.com/reduxjs/redux-thunk,reduxjs/redux-thunk,16163,659
28249537,https://github.com/markdown-it/markdown-it,markdown-it/markdown-it,11323,1159
7910045,https://github.com/badges/shields,badges/shields,13813,856
4697589,https://github.com/segmentio/analytics.js,segmentio/analytics.js,4646,3658
9726245,https://github.com/puphpet/puphpet,puphpet/puphpet,3914,4464
14627445,https://github.com/s3fs-fuse/s3fs-fuse,s3fs-fuse/s3fs-fuse,5102,3243
57182702,https://github.com/aymericdamien/TopDeepLearning,aymericdamien/TopDeepLearning,5209,3160
1208824,https://github.com/quartznet/quartznet,quartznet/quartznet,4433,3859
514380,https://github.com/AliasIO/wappalyzer,AliasIO/wappalyzer,6782,2264
78494737,https://github.com/Meituan-Dianping/walle,Meituan-Dianping/walle,5970,2659
1800451,https://github.com/bestiejs/benchmark.js,bestiejs/benchmark.js,4844,3459
94911145,https://github.com/facebook/docusaurus,facebook/docusaurus,22911,360
35930805,https://github.com/EZLippi/Tinyhttpd,EZLippi/Tinyhttpd,6578,2362
49766020,https://github.com/mvdan/sh,mvdan/sh,3648,4864
30009053,https://github.com/rstacruz/rscss,rstacruz/rscss,3778,4662
2201052,https://github.com/woocommerce/FlexSlider,woocommerce/FlexSlider,4973,3359
6486826,https://github.com/hrydgard/ppsspp,hrydgard/ppsspp,5969,2660
146863062,https://github.com/deepmind/graph_nets,deepmind/graph_nets,4844,3459
6536534,https://github.com/amueller/word_cloud,amueller/word_cloud,7990,1862
1647876,https://github.com/pa7/heatmap.js,pa7/heatmap.js,5477,2963
14454268,https://github.com/briangonzalez/jquery.adaptive-backgrounds.js,briangonzalez/jquery.adaptive-backgrounds.js,6577,2363
22571796,https://github.com/PaulLeCam/react-leaflet,PaulLeCam/react-leaflet,3646,4865
15340074,https://github.com/leemunroe/responsive-html-email-template,leemunroe/responsive-html-email-template,10111,1362
2562751,https://github.com/zxing/zxing,zxing/zxing,27568,257
6800217,https://github.com/ruanyf/jstutorial,ruanyf/jstutorial,5351,3060
7929498,https://github.com/expressjs/cors,expressjs/cors,4973,3359
109145553,https://github.com/containers/podman,containers/podman,7697,1961
8538132,https://github.com/designmodo/Flat-UI,designmodo/Flat-UI,14850,760
12923975,https://github.com/hakimel/css,hakimel/css,3999,4363
1028340,https://github.com/ajaxorg/ace,ajaxorg/ace,22875,361
1580893,https://github.com/jeromeetienne/jquery-qrcode,jeromeetienne/jquery-qrcode,4645,3660
10154151,https://github.com/FredrikNoren/ungit,FredrikNoren/ungit,9618,1462
13612575,https://github.com/fruitcake/laravel-cors,fruitcake/laravel-cors,5654,2846
261247446,https://github.com/xuebinqin/U-2-Net,xuebinqin/U-2-Net,4174,4162
2902935,https://github.com/moovweb/gvm,moovweb/gvm,6153,2562
31742411,https://github.com/KyleAMathews/typography.js,KyleAMathews/typography.js,3593,4964
37912398,https://github.com/nginx/nginx,nginx/nginx,13810,857
2360755,https://github.com/wp-cli/wp-cli,wp-cli/wp-cli,4340,3961
4013840,https://github.com/PHP-FFMpeg/PHP-FFMpeg,PHP-FFMpeg/PHP-FFMpeg,3777,4664
3633690,https://github.com/NUKnightLab/TimelineJS,NUKnightLab/TimelineJS,8757,1662
959908,https://github.com/OpenRA/OpenRA,OpenRA/OpenRA,9168,1558
281703360,https://github.com/taowen/awesome-lowcode,taowen/awesome-lowcode,3914,4464
47120661,https://github.com/hirak/prestissimo,hirak/prestissimo,6348,2457
538746,https://github.com/ruby/ruby,ruby/ruby,18042,560
13206906,https://github.com/purescript/purescript,purescript/purescript,7055,2164
17378009,https://github.com/awesomeWM/awesome,awesomeWM/awesome,3836,4562
6899875,https://github.com/opf/openproject,opf/openproject,4739,3560
42191943,https://github.com/cyrus-and/gdb-dashboard,cyrus-and/gdb-dashboard,7337,2063
6358188,https://github.com/apache/druid,apache/druid,10771,1259
107286889,https://github.com/schollz/croc,schollz/croc,12787,962
92443980,https://github.com/jgraph/drawio-desktop,jgraph/drawio-desktop,16143,660
106959954,https://github.com/jaredpalmer/react-fns,jaredpalmer/react-fns,3712,4762
6838921,https://github.com/prometheus/prometheus,prometheus/prometheus,36300,160
40089578,https://github.com/janeczku/calibre-web,janeczku/calibre-web,4529,3762
2830198,https://github.com/aterrien/jQuery-Knob,aterrien/jQuery-Knob,5102,3243
26038648,https://github.com/gabime/spdlog,gabime/spdlog,11322,1160
1911523,https://github.com/eclipse-vertx/vert.x,eclipse-vertx/vert.x,11962,1065
2037608,https://github.com/andrewplummer/Sugar,andrewplummer/Sugar,4432,3860
15405607,https://github.com/wurstmeister/kafka-docker,wurstmeister/kafka-docker,5208,3163
61435800,https://github.com/zetbaitsu/Compressor,zetbaitsu/Compressor,5789,2764
3791384,https://github.com/coursera-dl/coursera-dl,coursera-dl/coursera-dl,8352,1763
2990192,https://github.com/signalapp/Signal-Android,signalapp/Signal-Android,20282,464
28452637,https://github.com/kenreitz42/records,kenreitz42/records,6574,2364
52631841,https://github.com/gothinkster/realworld,gothinkster/realworld,57010,58
19128505,https://github.com/btford/write-good,btford/write-good,4265,4057
32351944,https://github.com/google/gopacket,google/gopacket,4091,4258
20849413,https://github.com/guodongxiaren/README,guodongxiaren/README,5477,2963
133439583,https://github.com/TalkingData/iview-weapp,TalkingData/iview-weapp,5967,2661
175839913,https://github.com/github/semantic,github/semantic,7989,1863
206084,https://github.com/Homebrew/legacy-homebrew,Homebrew/legacy-homebrew,27559,258
32672955,https://github.com/zhongsp/TypeScript,zhongsp/TypeScript,4643,3661
84232645,https://github.com/reactide/reactide,reactide/reactide,10110,1363
981065,https://github.com/mailchimp/email-blueprints,mailchimp/email-blueprints,6782,2264
1151051,https://github.com/django-oscar/django-oscar,django-oscar/django-oscar,4843,3461
59715467,https://github.com/lambci/docker-lambda,lambci/docker-lambda,5350,3062
190254698,https://github.com/prevwong/craft.js,prevwong/craft.js,3644,4866
7258278,https://github.com/jonls/redshift,jonls/redshift,4971,3363
23756696,https://github.com/saeedalipoor/icono,saeedalipoor/icono,3998,4365
7607075,https://github.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,22804,362
12488374,https://github.com/hzlzh/Best-App,hzlzh/Best-App,14849,761
22844864,https://github.com/matrix-org/synapse,matrix-org/synapse,7696,1962
53785369,https://github.com/casatwy/CTMediator,casatwy/CTMediator,3592,4965
30538630,https://github.com/IonicaBizau/git-stats,IonicaBizau/git-stats,5652,2847
114619595,https://github.com/malwaredllc/byob,malwaredllc/byob,6151,2563
47304932,https://github.com/prakhar1989/docker-curriculum,prakhar1989/docker-curriculum,4174,4162
6036101,https://github.com/adamwdraper/Numeral-js,adamwdraper/Numeral-js,8753,1663
68910198,https://github.com/gavinkwoe/weapp-ide-crack,gavinkwoe/weapp-ide-crack,4338,3963
29613985,https://github.com/jorgebastida/awslogs,jorgebastida/awslogs,3914,4464
3065454,https://github.com/impress/impress.js,impress/impress.js,36243,161
27954927,https://github.com/ben-manes/caffeine,ben-manes/caffeine,9609,1463
7693799,https://github.com/angular-ui/ui-router,angular-ui/ui-router,13789,858
12484808,https://github.com/idank/explainshell,idank/explainshell,9167,1559
20849484,https://github.com/jsonresume/resume-cli,jsonresume/resume-cli,3777,4664
3695744,https://github.com/commonsguy/cw-omnibus,commonsguy/cw-omnibus,5207,3164
1800198,https://github.com/rwaldron/idiomatic.js,rwaldron/idiomatic.js,18039,561
976994,https://github.com/pennersr/django-allauth,pennersr/django-allauth,6343,2458
38377423,https://github.com/google/deepdream,google/deepdream,12778,963
156293506,https://github.com/microsoft/SandDance,microsoft/SandDance,4739,3560
19762447,https://github.com/nemoTyrant/manong,nemoTyrant/manong,3836,4562
3959394,https://github.com/docopt/docopt,docopt/docopt,7336,2064
26409521,https://github.com/Ahmed-Ali/JSONExport,Ahmed-Ali/JSONExport,4528,3763
73039160,https://github.com/bailicangdu/react-pxq,bailicangdu/react-pxq,7055,2164
20667410,https://github.com/raywenderlich/swift-style-guide,raywenderlich/swift-style-guide,11321,1161
1614475,https://github.com/michaeltyson/TPKeyboardAvoiding,michaeltyson/TPKeyboardAvoiding,5787,2765
91142264,https://github.com/ballercat/walt,ballercat/walt,4432,3860
19312540,https://github.com/deedy/Deedy-Resume,deedy/Deedy-Resume,3711,4766
9350746,https://github.com/gitbucket/gitbucket,gitbucket/gitbucket,8346,1764
11829145,https://github.com/basecamp/trix,basecamp/trix,16106,661
175129788,https://github.com/microsoft/pyright,microsoft/pyright,6572,2365
3029324,https://github.com/twitter/hogan.js,twitter/hogan.js,5102,3243
16563587,https://github.com/cockroachdb/cockroach,cockroachdb/cockroach,20271,465
20653934,https://github.com/google/cadvisor,google/cadvisor,11956,1066
12246785,https://github.com/wenzhixin/bootstrap-table,wenzhixin/bootstrap-table,10763,1260
26414854,https://github.com/lightSky/Awesome-MaterialDesign,lightSky/Awesome-MaterialDesign,5965,2662
105963253,https://github.com/reactjs/reactjs.org,reactjs/reactjs.org,5475,2965
8875190,https://github.com/Ocramius/ProxyManager,Ocramius/ProxyManager,4264,4060
32775739,https://github.com/JakeWharton/RxBinding,JakeWharton/RxBinding,9608,1464
4164482,https://github.com/django/django,django/django,56806,59
53256950,https://github.com/liriliri/eruda,liriliri/eruda,10106,1364
114102,https://github.com/grbl/grbl,grbl/grbl,4090,4260
3319040,https://github.com/id-Software/DOOM,id-Software/DOOM,6782,2264
21600440,https://github.com/bayandin/awesome-awesomeness,bayandin/awesome-awesomeness,27516,259
599070,https://github.com/soffes/SAMKeychain,soffes/SAMKeychain,5349,3063
66302557,https://github.com/nicklockwood/SwiftFormat,nicklockwood/SwiftFormat,4642,3662
10309334,https://github.com/nswbmw/N-blog,nswbmw/N-blog,14829,762
17873382,https://github.com/sschmid/Entitas-CSharp,sschmid/Entitas-CSharp,4964,3364
11621778,https://github.com/danialfarid/ng-file-upload,danialfarid/ng-file-upload,7979,1864
9340529,https://github.com/subprotocol/verlet-js,subprotocol/verlet-js,3644,4866
1481305,https://github.com/realpython/python-guide,realpython/python-guide,22781,363
1561142,https://github.com/SVGKit/SVGKit,SVGKit/SVGKit,3997,4366
55169257,https://github.com/mcollina/autocannon,mcollina/autocannon,4843,3461
40310985,https://github.com/jakearchibald/idb,jakearchibald/idb,3592,4965
117472496,https://github.com/claudiodangelis/qrcp,claudiodangelis/qrcp,7694,1963
114520717,https://github.com/lingochamp/okdownload,lingochamp/okdownload,4173,4164
4431560,https://github.com/necolas/idiomatic-css,necolas/idiomatic-css,6151,2563
20537104,https://github.com/cayleygraph/cayley,cayleygraph/cayley,13787,859
4053456,https://github.com/martinblech/xmltodict,martinblech/xmltodict,4336,3964
54280778,https://github.com/DaveGamble/cJSON,DaveGamble/cJSON,5651,2848
14325757,https://github.com/memononen/nanovg,memononen/nanovg,3913,4467
3432266,https://github.com/JetBrains/kotlin,JetBrains/kotlin,36175,162
7905539,https://github.com/koral--/android-gif-drawable,koral--/android-gif-drawable,8741,1664
27146054,https://github.com/golang/tools,golang/tools,5206,3165
44104712,https://github.com/donnemartin/awesome-aws,donnemartin/awesome-aws,9166,1560
44820350,https://github.com/42wim/matterbridge,42wim/matterbridge,3776,4666
11892946,https://github.com/uglide/RedisDesktopManager,uglide/RedisDesktopManager,18022,562
1304738,https://github.com/github/dmca,github/dmca,4527,3764
152058245,https://github.com/XiaoMi/soar,XiaoMi/soar,7054,2166
9950667,https://github.com/go-xorm/xorm,go-xorm/xorm,6343,2458
8448893,https://github.com/qinjx/30min_guides,qinjx/30min_guides,6568,2366
90175624,https://github.com/mezod/awesome-indie,mezod/awesome-indie,7334,2065
77419377,https://github.com/bcicen/ctop,bcicen/ctop,11306,1162
20438302,https://github.com/GoogleChrome/samples,GoogleChrome/samples,5101,3246
16096528,https://github.com/AudioKit/AudioKit,AudioKit/AudioKit,8337,1765
41003515,https://github.com/cesarferreira/dryrun,cesarferreira/dryrun,3834,4564
50418153,https://github.com/you-dont-need/You-Dont-Need-Lodash-Underscore,you-dont-need/You-Dont-Need-Lodash-Underscore,12767,964
53281911,https://github.com/BinRoot/TensorFlow-Book,BinRoot/TensorFlow-Book,4432,3860
22527161,https://github.com/google/jsonnet,google/jsonnet,4739,3560
56263501,https://github.com/cisco/ChezScheme,cisco/ChezScheme,5787,2765
443222,https://github.com/nathansmith/960-Grid-System,nathansmith/960-Grid-System,3711,4766
54376220,https://github.com/AtsushiSakai/PythonRobotics,AtsushiSakai/PythonRobotics,11945,1067
56899284,https://github.com/Kong/insomnia,Kong/insomnia,16100,662
4188772,https://github.com/CodeSeven/toastr,CodeSeven/toastr,10758,1261
124171501,https://github.com/Meituan-Dianping/mpvue,Meituan-Dianping/mpvue,20254,466
9156525,https://github.com/share/sharedb,share/sharedb,3997,4366
11994902,https://github.com/huichen/wukong,huichen/wukong,3911,4468
45055693,https://github.com/balena-io/etcher,balena-io/etcher,20242,467
17528018,https://github.com/erming/shout,erming/shout,3710,4768
13779494,https://github.com/krschultz/android-proguard-snippets,krschultz/android-proguard-snippets,4634,3663
886774,https://github.com/rundeck/rundeck,rundeck/rundeck,4172,4165
7639232,https://github.com/angular/protractor,angular/protractor,8728,1665
78035476,https://github.com/jaredpalmer/backpack,jaredpalmer/backpack,4432,3860
43279131,https://github.com/connors/photon,connors/photon,9605,1465
13807606,https://github.com/junegunn/fzf,junegunn/fzf,36062,163
174774052,https://github.com/microsoft/BosqueLanguage,microsoft/BosqueLanguage,5206,3165
46342224,https://github.com/TeamStuQ/skill-map,TeamStuQ/skill-map,18017,563
3213386,https://github.com/joho/7XX-rfc,joho/7XX-rfc,3644,4866
2826918,https://github.com/robbiehanson/CocoaAsyncSocket,robbiehanson/CocoaAsyncSocket,11917,1068
21294600,https://github.com/huangz1990/redis-3.0-annotated,huangz1990/redis-3.0-annotated,7331,2066
1320594,https://github.com/SpiderLabs/ModSecurity,SpiderLabs/ModSecurity,4264,4060
70409315,https://github.com/lhartikk/naivechain,lhartikk/naivechain,5100,3247
600637,https://github.com/mrdoob/stats.js,mrdoob/stats.js,7044,2167
32969220,https://github.com/esp8266/Arduino,esp8266/Arduino,12761,965
16957000,https://github.com/vk-com/kphp-kdb,vk-com/kphp-kdb,6343,2458
19953044,https://github.com/google/flatbuffers,google/flatbuffers,16044,663
67095586,https://github.com/Manisso/fsociety,Manisso/fsociety,6567,2367
16685462,https://github.com/humhub/humhub,humhub/humhub,5349,3063
11007313,https://github.com/BabylonJS/Babylon.js,BabylonJS/Babylon.js,13769,860
37821236,https://github.com/SaschaWillems/Vulkan,SaschaWillems/Vulkan,6148,2565
27574418,https://github.com/ryanoasis/nerd-fonts,ryanoasis/nerd-fonts,27474,260
656308,https://github.com/sebastianbergmann/php-timer,sebastianbergmann/php-timer,6777,2267
172289097,https://github.com/smacke/ffsubsync,smacke/ffsubsync,4842,3463
101939229,https://github.com/mikeal/r2,mikeal/r2,4526,3765
28757562,https://github.com/ArtSabintsev/Siren,ArtSabintsev/Siren,3776,4666
1861458,https://github.com/hakimel/reveal.js,hakimel/reveal.js,55968,60
252275868,https://github.com/johnboiles/obs-mac-virtualcam,johnboiles/obs-mac-virtualcam,4090,4260
60325062,https://github.com/terryum/awesome-deep-learning-papers,terryum/awesome-deep-learning-papers,22762,364
164897930,https://github.com/FrontendMasters/front-end-handbook-2019,FrontendMasters/front-end-handbook-2019,3834,4564
31830551,https://github.com/rust-lang/rustfmt,rust-lang/rustfmt,3591,4967
47405227,https://github.com/Leo-G/Data-Science-Wiki,Leo-G/Data-Science-Wiki,4738,3563
8759133,https://github.com/Netflix/zuul,Netflix/zuul,10758,1261
128821674,https://github.com/luanfujun/deep-painterly-harmonization,luanfujun/deep-painterly-harmonization,5964,2663
5683364,https://github.com/Mantle/Mantle,Mantle/Mantle,11302,1163
23086893,https://github.com/google/re2,google/re2,5648,2849
122696125,https://github.com/wb14123/seq2seq-couplet,wb14123/seq2seq-couplet,4964,3364
52728517,https://github.com/programthink/zhao,programthink/zhao,7692,1964
79046698,https://github.com/arzzen/git-quick-stats,arzzen/git-quick-stats,4336,3964
11593442,https://github.com/golang/groupcache,golang/groupcache,10103,1365
5160706,https://github.com/bkeepers/dotenv,bkeepers/dotenv,5786,2767
640534,https://github.com/sympy/sympy,sympy/sympy,7977,1865
613829,https://github.com/openresty/lua-nginx-module,openresty/lua-nginx-module,9164,1561
80041090,https://github.com/fossasia/visdom,fossasia/visdom,8334,1766
41854508,https://github.com/bizz84/SwiftyStoreKit,bizz84/SwiftyStoreKit,5474,2966
36256540,https://github.com/css-modules/css-modules,css-modules/css-modules,14823,763
88897663,https://github.com/Shopify/polaris-react,Shopify/polaris-react,3997,4366
39213652,https://github.com/avinassh/rockstar,avinassh/rockstar,3910,4469
12434060,https://github.com/babun/babun,babun/babun,8715,1666
7923123,https://github.com/square/android-times-square,square/android-times-square,4432,3860
2365549,https://github.com/CocoaPods/Specs,CocoaPods/Specs,6146,2566
324747,https://github.com/jsbin/jsbin,jsbin/jsbin,4171,4166
20916742,https://github.com/elasticsearch-cn/elasticsearch-definitive-guide,elasticsearch-cn/elasticsearch-definitive-guide,4634,3663
249092249,https://github.com/itorr/nbnhhsh,itorr/nbnhhsh,3710,4768
14715502,https://github.com/isnowfy/snownlp,isnowfy/snownlp,5349,3063
49910095,https://github.com/vapor/vapor,vapor/vapor,20193,468
41717707,https://github.com/jcjohnson/neural-style,jcjohnson/neural-style,17959,564
7808903,https://github.com/jenv/jenv,jenv/jenv,3643,4869
26363421,https://github.com/ksoichiro/Android-ObservableScrollView,ksoichiro/Android-ObservableScrollView,9605,1465
14712850,https://github.com/syncthing/syncthing,syncthing/syncthing,36054,164
75811015,https://github.com/Tencent/xLua,Tencent/xLua,6565,2368
2715671,https://github.com/fancyapps/fancybox,fancyapps/fancybox,7043,2168
40093782,https://github.com/10se1ucgo/DisableWinTracking,10se1ucgo/DisableWinTracking,5097,3248
38836015,https://github.com/michalsnik/aos,michalsnik/aos,16030,664
26311302,https://github.com/matthew-andrews/isomorphic-fetch,matthew-andrews/isomorphic-fetch,6776,2268
26010097,https://github.com/yuantiku/YTKNetwork,yuantiku/YTKNetwork,6342,2461
99183902,https://github.com/alibaba/jvm-sandbox,alibaba/jvm-sandbox,4264,4060
41986369,https://github.com/pingcap/tidb,pingcap/tidb,27454,261
8966356,https://github.com/hashicorp/packer,hashicorp/packer,12755,966
65678789,https://github.com/FormidableLabs/webpack-dashboard,FormidableLabs/webpack-dashboard,13769,860
15830664,https://github.com/mkdocs/mkdocs,mkdocs/mkdocs,11917,1068
82700090,https://github.com/uber/cadence,uber/cadence,4842,3463
37201011,https://github.com/ethereum/mist,ethereum/mist,7323,2067
44838949,https://github.com/apple/swift,apple/swift,55729,61
14075080,https://github.com/roots/bedrock,roots/bedrock,5205,3167
16607898,https://github.com/drone/drone,drone/drone,22758,365
29102367,https://github.com/junit-team/junit5,junit-team/junit5,4525,3766
31566326,https://github.com/fogleman/nes,fogleman/nes,4738,3563
58067568,https://github.com/RobertGummesson/BuildTimeAnalyzer-for-Xcode,RobertGummesson/BuildTimeAnalyzer-for-Xcode,3775,4668
3591964,https://github.com/snowplow/snowplow,snowplow/snowplow,5646,2850
45680749,https://github.com/kholia/OSX-KVM,kholia/OSX-KVM,10755,1263
6869333,https://github.com/id-Software/DOOM-3-BFG,id-Software/DOOM-3-BFG,3834,4564
18586705,https://github.com/nopSolutions/nopCommerce,nopSolutions/nopCommerce,5963,2664
32005403,https://github.com/ecomfe/fontmin,ecomfe/fontmin,4090,4260
61486207,https://github.com/ossu/data-science,ossu/data-science,11287,1164
84392302,https://github.com/tc39/proposal-optional-chaining,tc39/proposal-optional-chaining,4964,3364
138826968,https://github.com/XiaoMi/mace,XiaoMi/mace,4334,3966
20286858,https://github.com/litesuits/android-common,litesuits/android-common,3591,4967
9423253,https://github.com/polaris1119/The-Golang-Standard-Library-by-Example,polaris1119/The-Golang-Standard-Library-by-Example,7690,1965
43370610,https://github.com/tbruyelle/RxPermissions,tbruyelle/RxPermissions,10101,1366
2828239,https://github.com/Jermolene/TiddlyWiki5,Jermolene/TiddlyWiki5,5785,2768
2019626,https://github.com/seatgeek/fuzzywuzzy,seatgeek/fuzzywuzzy,7977,1865
15367575,https://github.com/kristoferjoseph/flexboxgrid,kristoferjoseph/flexboxgrid,9162,1562
74297382,https://github.com/reactjs/react-transition-group,reactjs/react-transition-group,8334,1766
12386312,https://github.com/filamentgroup/tablesaw,filamentgroup/tablesaw,5474,2966
18838039,https://github.com/nixzhu/dev-blog,nixzhu/dev-blog,3910,4469
18638428,https://github.com/tictail/bounce.js,tictail/bounce.js,6143,2567
13404515,https://github.com/brettwooldridge/HikariCP,brettwooldridge/HikariCP,14819,764
25670446,https://github.com/tomchentw/react-google-maps,tomchentw/react-google-maps,4430,3865
11388110,https://github.com/googollee/go-socket.io,googollee/go-socket.io,3996,4369
198616978,https://github.com/UKPLab/sentence-transformers,UKPLab/sentence-transformers,4634,3663
35164952,https://github.com/unisonweb/unison,unisonweb/unison,3709,4770
25310522,https://github.com/tristanhimmelman/ObjectMapper,tristanhimmelman/ObjectMapper,8714,1667
15400220,https://github.com/progit/progit2,progit/progit2,4171,4166
14621066,https://github.com/Xfennec/progress,Xfennec/progress,5346,3066
15150300,https://github.com/tobiasahlin/SpinKit,tobiasahlin/SpinKit,17956,565
28699471,https://github.com/lukasz-madon/awesome-remote-job,lukasz-madon/awesome-remote-job,20176,469
114629751,https://github.com/huseinzol05/Stock-Prediction-Models,huseinzol05/Stock-Prediction-Models,3643,4869
206424,https://github.com/apache/cassandra,apache/cassandra,6562,2369
28515839,https://github.com/skywind3000/kcp,skywind3000/kcp,9601,1467
3995635,https://github.com/rmurphey/js-assessment,rmurphey/js-assessment,5095,3249
77189043,https://github.com/bailicangdu/vue2-elm,bailicangdu/vue2-elm,35925,165
26181287,https://github.com/rswier/c4,rswier/c4,7043,2168
69662720,https://github.com/mxgmn/WaveFunctionCollapse,mxgmn/WaveFunctionCollapse,16029,665
147375544,https://github.com/sindresorhus/ky,sindresorhus/ky,6342,2461
35969061,https://github.com/google/styleguide,google/styleguide,27445,262
19249835,https://github.com/google/WebFundamentals,google/WebFundamentals,11912,1070
